smiles,identifier,P_TR,PS,rank
O=C(CN1CC2=CC=CC=C2C1=O)NC[C@H]1CCCN2CCCC[C@H]12,CNP0405928.1,1.5607012926466268e-07,1.334399605212866e-07,10272
O=C(NCC1=CC=CC=C1)NC[C@H]1CCN(C2CCCC2)C1,CNP0592490.2,1.5575029976844235e-07,1.3316650630201817e-07,10273
COC1=CC2=C(C=C1O)CN(CCC(C)=O)C[C@@H]2O,CNP0054405.1,1.5574732969980687e-07,1.3316396689333483e-07,10274
CC(C)=CC/C=C1/CC[C@H]2C(=O)N(C3=CC=CC=C3)NC(=O)[C@@H]2C1,CNP0179470.2,1.5518733675889962e-07,1.3268517292885915e-07,10275
CON1C(=O)[C@]2(C3=CC=CC=C31)[C@H]1[C@H]3[C@H]4CO[C@@H]2C[C@@H]4[C@]1([C@@H](C)O)CN3C,CNP0204335.7,1.5457612789759878e-07,1.3216258935244687e-07,10276
C[C@@H](N1C(N)=C2C=CC=CC2=NC1=O)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,CNP0069330.4,1.5392694763249892e-07,1.3160754022578669e-07,10277
COC1=CC=C(S(=O)(=O)N2CC[C@@]3(C2)C(=O)NC2=CC=C(OC)C=C23)C=C1,CNP0542420.1,1.5362439853561227e-07,1.3134886074794845e-07,10278
CCN(CC)S(=O)(=O)C1=CC=CC(C(=O)NC2=CC=CC(C)=C2)=C1,CNP0050657.0,1.5349171178513643e-07,1.312354135762916e-07,10279
CC(C)(C)C1=CC(C[C@@H]2CC[C@H](O)[C@@H](CN)O2)=NO1,CNP0588269.1,1.53438591610211e-07,1.3118999582673045e-07,10280
COC1=CC=C2C(OC)=C3C(=NC2=C1OC)O[C@H](C(C)(C)O)[C@H]3O,CNP0288036.2,1.5342790504746517e-07,1.3118085881558283e-07,10281
CC(=O)N1CCN(C(=O)C2=C([C@H](C)O)ON=C2C2=CC=CC=C2)CC1,CNP0169392.1,1.53292191384935e-07,1.3106482363411947e-07,10282
O=C(C[C@@H]1CCNC[C@@H]1CC1=NOC(C2=CC=CC=N2)=C1)N1CCCCC1,CNP0342956.1,1.5293225885670836e-07,1.3075708132248557e-07,10283
COC1=CC=C2C(OC)=C3C[C@@H](C(C)(C)O)OC3=NC2=C1OC,CNP0186052.1,1.5283616505712416e-07,1.3067492112384104e-07,10284
C[C@@H]1C(O)=N[C@@](O)(CC2=CC=CC=C2)C2=NC3=C(C=CC=CO3)C(=O)N21,CNP0537365.1,1.5282319054676918e-07,1.3066382791748758e-07,10285
COC1=CC2=C(C=C1O)C[C@H]1[C@@H]3C[C@@H](O)[C@@H](OC)C[C@@]23CCN1C,CNP0260683.1,1.5268959430159157e-07,1.3054960312786069e-07,10286
CC[C@H]1CN(C)CC/C1=C\C=C1/C(=O)NC2=C(OC)C=CC=C12,CNP0420978.3,1.523159767202742e-07,1.3023016009583447e-07,10287
COC1=CC=C([C@H](CNC(=O)C2=CC=CC(C)=C2)N2CCCCC2)C=C1,CNP0551529.1,1.52268484043816e-07,1.301895538574627e-07,10288
O=C(O)CCC(=O)N1CCCC[C@H]1C1=CC=CN=C1,CNP0369990.3,1.5213943527214724e-07,1.3007921715768583e-07,10289
O=C(CCC1=NN=C(CC2=CC=C3OCOC3=C2)N=C1O)N1CCCCC1,CNP0590047.0,1.5203328018742468e-07,1.2998845456024804e-07,10290
CC[C@]12CN3C[C@](C)(C[N@@](C1)[C@@]31C(=O)NC3=CC=CC=C31)C2=O,CNP0146192.2,1.5155816868173133e-07,1.2958223422288026e-07,10291
CCOC1=CC=CC=C1[C@H]1C2CCCCC2(O)CCN1C(=O)CC,CNP0381304.1,1.5139563913635357e-07,1.294432714615822e-07,10292
O=C(C[C@@H]1NCCC[C@H]1O)CN1C=NC2=CC=CC=C2C1=O,CNP0233167.1,1.5120835428206192e-07,1.29283142911163e-07,10293
CCC1=NC2=CC=CC=C2C(NC(=O)CNC(C)C)=C1C,CNP0462253.0,1.50797490050536e-07,1.2893185399320834e-07,10294
CC(=O)N1CCCN(C(=O)[C@@H]2CC3=CN(C)C4=C3C(=CC=C4)[C@H](CC(C)C)N2)CC1,CNP0014095.1,1.5049063506467064e-07,1.2866949298029332e-07,10295
CC(C)[C@H](NC(=O)C1=CC=C2C=CN(C)C2=C1)C(=O)O,CNP0372004.1,1.5019412558103795e-07,1.284159773717874e-07,10296
CC1=CC=C(CC(=O)N2CC[C@@]3(C2)C(=O)N(C)C2=CC=CC=C23)C=C1,CNP0499340.2,1.5012138021575083e-07,1.2835378008446695e-07,10297
COC1=CC2=C(C=C1O)C(=O)N1CCCC3=CC[C@H](OC)C[C@@]31C2,CNP0426788.1,1.5010017762051575e-07,1.2833565186554104e-07,10298
COC1=C[C@]23CCN[C@H](CC4=CC=C(OC)C(O)=C42)C3=CC1=O,CNP0142472.1,1.5004265208062861e-07,1.2828646752893752e-07,10299
CC[C@H](NC(=O)OCC1C2=CC=CC=C2C2=CC=CC=C21)C(=O)O,CNP0066691.2,1.496165680237027e-07,1.2792216566026593e-07,10300
O=C(NC[C@H]1CCCN2CCCC[C@H]12)[C@H]1CC(=O)N(C2=CC=CC=C2)C1,CNP0404791.1,1.4959857708163327e-07,1.2790678340479645e-07,10301
C[C@@H]1C[C@H]2C3=CC=CC(C(=O)O)=C3C(=O)N2C2=C(Cl)C=CC=C21,CNP0198248.3,1.492249737111706e-07,1.2758735252305091e-07,10302
COC1=CC=C2C(OC)=C3C[C@H](O)C(C)(C)OC3=NC2=C1OC,CNP0275313.2,1.4896120603680174e-07,1.2736183116146547e-07,10303
CC1=CC(=O)OC2=CC(OCC(=O)NC[C@H]3CCCO3)=CC=C12,CNP0138253.1,1.4881510423947475e-07,1.2723691412475093e-07,10304
CO[C@@]1(CC2=CC=CC=C2)N=C(O)[C@@H](C)N2C1=NC1=C(C=CC=CO1)C2=O,CNP0606758.2,1.4858026986530604e-07,1.2703613073483665e-07,10305
CC1=CC=C(C2=NN=C([C@H]3CCN(C(=O)NC4CCCCC4)C3)O2)C=C1,CNP0363730.1,1.4850519391984562e-07,1.2697194080146808e-07,10306
CC1=CC=C(S(=O)(=O)N2CC[C@@H]3NC(=O)N(CC4=CC=CC=C4)C(=O)[C@H]32)C=C1,CNP0467189.2,1.4802995451645984e-07,1.2656561111157313e-07,10307
CCCC1=NN=C([C@H]2CCN(C3CCN(C(C)=O)CC3)C2)O1,CNP0255402.1,1.477795876780874e-07,1.263515474647647e-07,10308
COC1=CC=C(/C=C/C(=O)N2CCC3(O)CCCCC3C2)C=C1OC,CNP0208162.2,1.4729344854913506e-07,1.259358985095106e-07,10309
CC1=CC=C2CN(CC(C)(C)C)CC[C@@H](CO)N(C)C2=N1,CNP0007435.1,1.4703689998896152e-07,1.2571654949056222e-07,10310
COC1=C[C@]2(C=CC1=O)C[C@H]1C3=C(C=C(OC)C(OC)=C32)CCN1C,CNP0223717.1,1.468104784407842e-07,1.2552295906687038e-07,10311
C[C@H]1C[C@@H]2[C@@H](CC(=O)N2C2CCCCC2)[C@@H]1CNC(=O)CC1=CC=CC=C1,CNP0495732.1,1.4672396275727806e-07,1.2544898815747273e-07,10312
CC1=NC2=C(C(=O)CC(C)(C)C2)C(C2=CC=CC=C2)=C1C(=O)O,CNP0173493.0,1.459889631405531e-07,1.24820563485173e-07,10313
C[C@H](O)C1=C(C(=O)N2CCC2)C(C2=CC=CC=C2)=NO1,CNP0065235.1,1.4594803587897331e-07,1.2478557067652216e-07,10314
O=C1C2=CC=CC=C2N=CN1C[C@]1(O)C[C@H]2NCCC[C@H]2O1,CNP0197766.4,1.4488465183148946e-07,1.2387637731592342e-07,10315
O=C(N[C@@H]1CCC[C@H](C(=O)O)C1)OCC1C2=CC=CC=C2C2=CC=CC=C21,CNP0354561.1,1.4478629850600555e-07,1.2379228522263475e-07,10316
CC1=C(CC(=O)NC2CC2)C(=O)OC2=CC3=C(C=C12)CCC(C)(C)O3,CNP0374692.0,1.44405703395023e-07,1.234668764027447e-07,10317
CCOC(=O)C1=C(C)C2=CC(NC(=O)C(C)(C)C)=CC=C2O1,CNP0269925.0,1.4429750194722146e-07,1.2337436416487433e-07,10318
CC(=O)NC1=CC=C(S(=O)(=O)NC2=CC=CC=N2)C=C1,CNP0302237.0,1.442687391772779e-07,1.233497719965725e-07,10319
COC1=CC2=C(C=C1O)[C@@H](OC)CN1CC=C3C=C[C@H](OC)C[C@]321,CNP0337037.1,1.4377167190104956e-07,1.2292477947539747e-07,10320
CC1=CC=CC(C2=NOC([C@@H]3C[C@@H](O)CN3C3CCCCC3)=N2)=C1,CNP0321915.1,1.4347075705245516e-07,1.226674972798491e-07,10321
CCN1C2=CC=C(C)C=C2C(=O)NC12CCN(C(=O)CC1=CC=C(C)C=C1)CC2,CNP0496629.0,1.4277804893936263e-07,1.2207523184315508e-07,10322
CC1=CC(=O)OC2=CC(OCC(=O)NC[C@@H]3CCCO3)=CC=C12,CNP0138253.2,1.426565034989835e-07,1.2197131049163099e-07,10323
CN1C=CC2=C(C(=O)NCCC(=O)O)C=CC=C21,CNP0315765.0,1.423768054564789e-07,1.2173216866528945e-07,10324
COC1=CC2=C(C=C1OC)[C@]13C[C@@H](OC)CCC1=CCN3C[C@H]2O,CNP0025945.1,1.41728975222577e-07,1.211782738153034e-07,10325
CC1=C(CC(=O)N(C)CCO)C(=O)OC2=CC3=C(C=C12)CCC(C)(C)O3,CNP0308328.0,1.4157753014387708e-07,1.210487882730149e-07,10326
CC1=CC(O)=C(C2=CC=NC(N3CCCC3)=N2)C(=O)O1,CNP0277218.0,1.4151936511552776e-07,1.2099905717377615e-07,10327
COC1=C2OCOC2=CC2=C1[C@H](C[C@@H](O)C(C)C)N(C)CC2,CNP0328782.2,1.4123567382284818e-07,1.2075650111853526e-07,10328
CCC1=CC=C(C2N3C[C@]4(C)CN2C[C@](C)(C3)C4O)C=C1,CNP0375831.1,1.411990382393924e-07,1.2072517769468044e-07,10329
CC[C@H](C)C(=O)[C@H](O)CC1=CNC2=CC=CC=C12,CNP0222467.1,1.409892718129413e-07,1.2054582740006476e-07,10330
C[C@@H]1C(=O)N[C@@](O)(CC2=CC=CC=C2)C2=NC3=C(C=CC=CO3)C(=O)N21,CNP0354685.2,1.4096224276727298e-07,1.205227175660183e-07,10331
CSC1=N[C@@H](CC(C)=O)C2=C(NC3=CC=CC=C23)S1,CNP0105117.1,1.408852341455713e-07,1.2045687519446352e-07,10332
CC[C@@H]1[C@@H]2N3CC[C@H]1C(C(=O)OC)=C1NC4=C(OC)C=CC=C4[C@@]12CC3,CNP0168036.3,1.4083607879911142e-07,1.2041484737324031e-07,10333
NCC1=CC=C2OCC3(CCN(C(=O)/C=C/C4=CC=CC=C4)CC3)C2=C1,CNP0500154.1,1.4040452356312016e-07,1.2004586764646778e-07,10334
CCC(C)[C@@H]1NC(=O)[C@@H](CC2=CC=CC=C2)N2C1=NC1=C(C=CC=CO1)C2=O,CNP0354296.1,1.4036274365025747e-07,1.200101458209702e-07,10335
COC1=C(O)C=C2CCN(C)[C@@H](C)C2=C1OC,CNP0224838.1,1.401218696628348e-07,1.1980419856172375e-07,10336
CC[C@@H](C)[C@@H](CO)NC(=O)C1(C2=CC=CC=C2)CCOCC1,CNP0104144.1,1.3993451375426957e-07,1.196440092599005e-07,10337
COC1=CC2=C(C=C1OC)[C@@]13C=C[C@@H](O)C[C@@H]1N(CC3)C2,CNP0177648.2,1.3928836040122405e-07,1.1909154814304652e-07,10338
C=CCO[C@H]1C[C@@H]2C(=O)NC3=CC=C(Br)C=C3C(=O)N2C1,CNP0027405.2,1.3911670748711913e-07,1.189447849014869e-07,10339
CCN(CCO)CC1=CC(=O)OC2=CC3=C(C=C12)CCC3,CNP0464749.0,1.3867588677385356e-07,1.1856788319164473e-07,10340
CC(C)CNC(=O)C1=CN(C)C(=O)C2=CC=CC=C12,CNP0233271.0,1.383610879202024e-07,1.182987301717731e-07,10341
CC(C)C1=NC(CN2CCC3(CC2)OCCO3)=CC(=O)N1,CNP0598912.0,1.376528757646156e-07,1.1769320877874636e-07,10342
CC(C)[C@@H]1C(=O)N[C@](O)(CC2=CC=CC=C2)C2=NC3=C(C=CC=CO3)C(=O)N21,CNP0086739.2,1.3752034533354163e-07,1.1757989526017817e-07,10343
COC1=CC=C([C@H](CNC(=O)C2=CC=C(C)C=C2)N2CCCCC2)C=C1,CNP0560102.2,1.372284685885461e-07,1.1733034064320693e-07,10344
CCC[C@@H]1NN2C(=NN=C2C2=CC=C(OCC)C=C2)S1,CNP0046580.1,1.3720358538193977e-07,1.173090655015586e-07,10345
CC(C)(C)C1=NC(CN2CCOCC2)=CC(CN2CCOCC2)=C1O,CNP0508117.0,1.3664119080658566e-07,1.168282181396308e-07,10346
CC[C@H]1CN(CC2=CC=NC=C2)CC[C@H]1CC(=O)O,CNP0049312.1,1.3655352404384757e-07,1.167532630574897e-07,10347
COC1=CC=C([C@]2(C)NCCC3=CC(O)=CC=C32)C=C1,CNP0346517.1,1.3649675167926034e-07,1.1670472268576761e-07,10348
CCN1CCC2(CC1)OC(=O)C(C)=C2C(=O)NC1=C(C)C=CC=C1C,CNP0572935.0,1.3638822338180034e-07,1.1661193099143932e-07,10349
CC1=CC=C(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)C=C1,CNP0568321.0,1.3635468576467247e-07,1.1658325632879496e-07,10350
CC1=CC=C(NC(=O)C[C@@H]2C(=O)[C@]3(C)CC[C@H]2C3(C)C)C=C1,CNP0062203.4,1.363035835311166e-07,1.1653956391910476e-07,10351
CC(=O)NC[C@@H](C1=CC=C2OCOC2=C1)N(C)C,CNP0241808.1,1.3626913641928695e-07,1.1651011163849035e-07,10352
CC(C)[C@H](NC(=O)C1=CC=C2C(=C1)C=CN2C)C(=O)O,CNP0341190.1,1.36214694634873e-07,1.1646356391281634e-07,10353
COC1=CC=C2C(=C1)N(C)C(=O)[C@@]21C[C@H]2N[C@@H]1C[C@@H]1C(C(C)=O)=COC[C@@H]12,CNP0154537.2,1.3549576749483094e-07,1.1584888120808052e-07,10354
CC1=NN(C2=CC=CC=C2)C([C@H]2CC[C@@H](O)[C@H](N)C2)=N1,CNP0577339.1,1.3547587229822966e-07,1.158318708149863e-07,10355
COC1=CC=C2C(=O)N(CC3=CC=CC=C3)[C@@H]3CCCC[C@H]3C2=C1,CNP0346174.1,1.3538506493659952e-07,1.1575423052079265e-07,10356
CC(=O)NC[C@H]1CN2C(C3=CC=CC=C3)=CN=C2CO1,CNP0016378.1,1.352829741563255e-07,1.1566694290365821e-07,10357
CC(=O)N[C@H](C)C1=C(C(=O)O)ON=C1C1=CC=C(Cl)C=C1,CNP0345944.1,1.3527601083751506e-07,1.1566098926607542e-07,10358
CC1=CCC(=O)NC2=C1C=NN2C1=CC=CC(Cl)=C1,CNP0263391.0,1.349461484778658e-07,1.1537895694857534e-07,10359
CCCCCC1=C(C)N=C(N2CCC3=CC=CC=C3C2)NC1=O,CNP0408037.0,1.3491244033048133e-07,1.1535013648256163e-07,10360
C[C@]12C[C@@H](CC3=CC=CC=C3)N[C@H]1CCCCC2=O,CNP0559216.1,1.344980091744219e-07,1.1499579784413068e-07,10361
O[C@@H]1C[C@H]2CN(CC3=CC=CN=C3)CC3(CN(C4CCCC4)C3)N2C1,CNP0016205.1,1.3398398834851832e-07,1.1455631003798312e-07,10362
ClC1=CC=CC(C2=CNC([C@@H]3COCCN3C3CCCCC3)=N2)=C1,CNP0015260.1,1.3355600003706058e-07,1.1419038003168676e-07,10363
COC1=CC=C([C@@]23CCN[C@@H]2CC(=O)CC3)C=C1OC,CNP0261045.1,1.3355294470329682e-07,1.141877677213187e-07,10364
COC1=CC=CC=C1C1=NNC=C1C(=O)NC[C@H]1CCCN2CCCC[C@H]12,CNP0359694.1,1.3348595473416935e-07,1.1413049129771475e-07,10365
COC1=CC=C(N/C=C2\C(=O)[C@@]3(C)CC[C@@H]2C3(C)C)C=C1,CNP0026752.4,1.3331612080946798e-07,1.1398528329209503e-07,10366
CC(C)[C@@H]1C[C@](CC(N)=O)(C2=CC=CC=C2)CCO1,CNP0362568.1,1.327178722476674e-07,1.1347378077175567e-07,10367
COC1=CC=C2C(=C1)CCN1[C@H]2CC[C@]2(C)[C@H](O)CCC[C@@H]12,CNP0289947.1,1.3244665808542777e-07,1.1324189266304079e-07,10368
O=C(C1=NOC(C2=CC=C3OCOC3=C2)=C1)N1CCCCC1,CNP0478888.0,1.3215948513334297e-07,1.1299635978900829e-07,10369
COC1=CC=C([C@H](CNC(=O)C2=CC=CC=C2C)N2CCCCC2)C=C1,CNP0522552.1,1.3207456106556492e-07,1.1292374971105798e-07,10370
CC(=O)NC1=CC=C([C@@H](O)[C@H]2COCC(=O)N2CC(C)C)C=C1,CNP0180543.1,1.3187657543767273e-07,1.1275447199921014e-07,10371
CC1(C)C2=C(C[C@H]3C(=O)N(CCO)CC(=O)N31)C1=CC=CC=C1N2,CNP0126798.1,1.3182918223719753e-07,1.1271395081280395e-07,10372
COC1=CC(OC)=C2N=CC(C(=O)O)=C(O)C2=C1,CNP0367337.0,1.3170451040878106e-07,1.1260735639950771e-07,10373
COC[C@@H]1C[C@H](N2C=C(NC(=O)C3CC3)C=N2)CN1C1CCCCC1,CNP0504165.1,1.3155477063264698e-07,1.124793288909131e-07,10374
COC(=O)N1CCC2=CC(O)=C(OC)C3=C2[C@H]1CC1=CC=CC=C13,CNP0303170.1,1.3155212741366995e-07,1.124770689386878e-07,10375
O=C(NC[C@@H]1CCCN2CCCC[C@H]12)C1=CC(C2=CC=CC=N2)=NN1,CNP0402403.1,1.3146082267212478e-07,1.1239900338466662e-07,10376
COC1=CC(=O)N(C)C2=C(OC[C@@H]3OC(C)(C)OC3(C)C)C=CC=C12,CNP0254421.1,1.3122296138590173e-07,1.121956319849459e-07,10377
CC(C)[C@]12CN3C[C@](C)(CN(C1)C3C1=CC=C(O)C=C1)C2=O,CNP0383054.1,1.3108474661294167e-07,1.1207745835406506e-07,10378
N#CC1=CC=C(CN2C[C@@H]3[C@H](O)C(=O)N(CC4=CC=CC=C4)[C@@H]3C2)C=C1,CNP0508991.1,1.3079728944376257e-07,1.1183168247441692e-07,10379
CC1=CC=CC2=C1N=C1COC[C@H](CNC(C)C)N12,CNP0014878.1,1.3075501215098484e-07,1.117955353890921e-07,10380
COC1=CC=C2C(OC)=C3C[C@H](C(C)(C)O)OC3=NC2=C1OC,CNP0186052.2,1.307279546836071e-07,1.1177240125448406e-07,10381
CC[C@@]12CCCN3CC[C@]4(C5=CC=CC(OC)=C5N[C@@H]4CC1)[C@H]32,CNP0117449.1,1.3065441351045592e-07,1.1170952355143977e-07,10382
CC[S@+]([O-])C1=C[C@@]23CCN(C)[C@@H](CC4=CC=C(OC)C(O)=C42)[C@@H]3C=C1,CNP0515015.1,1.3051158020971343e-07,1.115874010793049e-07,10383
COC1=CC=C([C@]2(CC(N)=O)CCOC(C)(C)C2)C=C1,CNP0365078.1,1.2965188034286257e-07,1.108523576931474e-07,10384
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](OCCN1CCNC1=O)C2,CNP0358672.2,1.289674429472143e-07,1.1026716371986831e-07,10385
COC1=C[C@H]2[C@H]3CC4=CC=C(OC)C(O)=C4[C@@]2(CCN3C)CC1=O,CNP0218497.6,1.287698268015447e-07,1.1009820191532066e-07,10386
CC(C)C1=NOC([C@@H]2C[C@@H](O)CN2CC2CCCCC2)=N1,CNP0444040.1,1.2873250909706258e-07,1.1006629527798859e-07,10387
COC1=CC=C2C(=C1)[C@@]1(CCN(C(=O)NC3=CC=CC(C)=C3)C1)C(=O)N2C,CNP0493082.2,1.2852152053710597e-07,1.0988590005922551e-07,10388
COC1=CC(C)=NC(NC(=O)NS(=O)(=O)C2=CC=CC=C2C)=N1,CNP0050481.0,1.2845374897096917e-07,1.0982795537017855e-07,10389
C[C@H](O)C1=C(C(=O)N2CCC2)C(C2=CC=CS2)=NO1,CNP0017123.1,1.2833351092922385e-07,1.0972515184448639e-07,10390
COC1=CC=C2CN(C)CCC3=CC=CC=C3C2=C1O,CNP0119457.0,1.2806661686681764e-07,1.094969574211291e-07,10391
COC1=C2CN(C)CCC2=C(NC(=O)C2=CC=CC=C2Cl)C2=C1OCO2,CNP0106757.0,1.276611669709382e-07,1.091502977601522e-07,10392
COC(=O)C1=CN(CCC2=CN=CN2)C(=O)C(Br)=C1,CNP0491578.0,1.2749995903504896e-07,1.0901246497496679e-07,10393
CCCCC(=O)NC1=CC=CC2=NSN=C12,CNP0569688.0,1.2731356946460437e-07,1.0885310189223674e-07,10394
COC1=CC(CCC(=O)N2CCC=CC2=O)=CC2=C1OCO2,CNP0261558.0,1.2729061893423932e-07,1.0883347918877468e-07,10395
CC(C)CN1C(=O)[C@@]2(NC(=O)C3=CC=CC=C3N2)C2=CC=CC=C21,CNP0393778.2,1.2723467079922557e-07,1.0878564353333788e-07,10396
CN1CCC[C@@H]1C[C@H](O)/C=C/C1=CC=CC=C1,CNP0391365.3,1.2721804409920878e-07,1.0877142770482346e-07,10397
CC1=CC=CC(OCC(=O)N2CC[C@@]3(C2)C(=O)N(C)C2=CC=CC=C23)=C1,CNP0588423.1,1.2693227802174079e-07,1.0852709770858841e-07,10398
C[C@@]12CC[C@H]3C[C@]1(C(=O)NCCC1=CC=CC=C1)OC[C@]32C,CNP0253263.2,1.2685967476500082e-07,1.084650219240757e-07,10399
CC1=CC=C(NC(=O)CC[C@H]2C(=O)[C@]3(C)CC[C@H]2C3(C)C)C=C1,CNP0278008.1,1.265777314074512e-07,1.0822396035337083e-07,10400
CC1=NN([C@H]2[C@@H]3OCC(O3)[C@@H](NC3CCCC3)[C@@H]2O)C(C)=C1,CNP0006346.1,1.2596886733717838e-07,1.0770338157328749e-07,10401
CC(=O)N[C@@H]1CO[C@@H]2[C@@H]1OC[C@@H]2N1C=C(CC2CCCCC2)N=N1,CNP0305981.2,1.2561294226998143e-07,1.0739906564083407e-07,10402
CCC1=CC=C(C(=O)N2CC[C@@]3(C2)C(=O)NC2=CC=C(OC)C=C23)C=C1,CNP0566807.1,1.2553365991152532e-07,1.0733127922435415e-07,10403
COC1=CC([C@@H]2NCCC3(O)CCCCC23)=CC(OC)=C1OC.Cl,CNP0242965.1,1.252934964668384e-07,1.0712593947914677e-07,10404
CC(C)[C@H]1C(=O)N[C@](O)(CC2=CC=CC=C2)C2=NC3=C(C=CC=CO3)C(=O)N21,CNP0086739.1,1.2511236491263844e-07,1.0697107200030581e-07,10405
CC1=NC2=C(C[C@@]3(C)CC[C@@H]([C@H](C)C(=O)N4CCOCC4)[C@H](O)[C@H]3[C@@H]2C)S1,CNP0048178.3,1.2500443347107648e-07,1.0687879061777034e-07,10406
NC(=O)C1(NC(=O)C2=CC=C(C3=CC=CC=C3)C=C2)CCCCC1,CNP0110781.0,1.2487026879171026e-07,1.0676407981691218e-07,10407
C1=C(CC2CCCCC2)N=NN1[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2NCC1CC1,CNP0472762.1,1.2478479050059832e-07,1.0669099587801152e-07,10408
COC1=CC2=C(C=C1O)CN(CCC(C)=O)C[C@H]2O,CNP0054405.2,1.2478407995786256e-07,1.0669038836397248e-07,10409
COC1=C2OCOC2=CC2=C1[C@H](C(=O)NC1=CC=C(C)C=C1)N(C)CC2,CNP0366010.2,1.2424344220107741e-07,1.0622814308192127e-07,10410
CC(C)C[C@@H]1N[C@H](C(=O)N2CCCC2)CC2=CNC3=CC=CC1=C23,CNP0238332.1,1.2422637496456446e-07,1.0621355059470268e-07,10411
CCOC1=CC=CC=C1[C@@H]1[C@@H]2CCCC[C@]2(O)CCN1CC(N)=O,CNP0378740.2,1.2319323161591456e-07,1.0533021303160696e-07,10412
O=C(O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,CNP0109037.0,1.2284549200103356e-07,1.050328956608836e-07,10413
O=C(C[C@@H]1NCCC[C@@H]1O)CN1C=NC2=CC=CC=C2C1=O,CNP0233167.3,1.2258955450761277e-07,1.0481406910400892e-07,10414
CCCC(=O)NCC1=CC=C2CCN(C(=O)C3=CC=C(OC)C=C3)C2=C1,CNP0575079.0,1.2240590763212822e-07,1.0465705102546965e-07,10415
CN(C)CCC1=CNC2=CC=C(C[C@H]3COC(=O)N3)C=C12,CNP0469445.1,1.2237613589149987e-07,1.046315961872323e-07,10416
CC[C@]12CN3C[C@](CC)(CN(C1)C3C1=CC=C(C)C=C1)C2O,CNP0387160.1,1.2215738820486877e-07,1.0444456691516286e-07,10417
COC1=CC=C([C@]2(C#N)CC[C@@H]3NC4=CC=CC=C4[C@@H]3C2)C=C1OC,CNP0178955.1,1.2166709950633958e-07,1.0402537007792036e-07,10418
COC1=CC=C([C@H](N)CC(=O)O)C2=CC=CC=C12,CNP0375249.2,1.2165828877641616e-07,1.0401783690383581e-07,10419
CC(=O)N1CC[C@@]2(O)CCCC[C@H]2[C@@H]1C1=CC=C2OCOC2=C1,CNP0049852.1,1.210389228845088e-07,1.0348827906625501e-07,10420
COC1=CC=CC=C1C1=NN(C)C(C(=O)NC[C@@H]2CCCN3CCCC[C@H]23)=C1,CNP0253251.1,1.20685285764921e-07,1.0318591932900744e-07,10421
CCCN1CCO[C@@H]2C3=CC(O)=CC=C3OC[C@H]21.Cl,CNP0109658.1,1.2063431142905756e-07,1.0314233627184417e-07,10422
CC(=NCCC1=CC=C(O)C=C1)C1=C(O)C=C(C)OC1=O,CNP0380411.0,1.204563631063138e-07,1.029901904558983e-07,10423
CC(C)CNC(=O)[C@H]1N2C(=O)C3=CC=CC=C3[C@H]2SC1(C)C,CNP0219697.3,1.204097230811385e-07,1.0295031323437342e-07,10424
CNC(=O)[C@@H]1CN(C(=O)NC2=CC=C(C)C=C2Cl)CC12CCCC2,CNP0509090.1,1.2016400319225795e-07,1.0274022272938046e-07,10425
C[C@H]1C[C@@H]2[C@@H](CC(=O)N2C2CCCCC2)[C@@H]1CNC(=O)C1=CC=CC=C1,CNP0505506.1,1.201550645646421e-07,1.0273258020276891e-07,10426
CC1=CC=C(N2C(=O)N[C@@H]3CCN(C(=O)C4CCCC4)[C@H]3C2=O)C=C1,CNP0469222.1,1.1981076397660217e-07,1.024382031999949e-07,10427
CC[C@@H]1CN(C)C[C@@]2(C(=O)OC)CC3=C(C=C[C@@H]12)NC1=CC=CC=C31,CNP0249079.1,1.1959934909100411e-07,1.0225744347280848e-07,10428
COC1=CC2=C(C=C1OC)C1=C(OC)C(OC)=CC3=C1[C@H](C2)NCC3,CNP0378236.2,1.1951964040690655e-07,1.0218929254790512e-07,10429
CC1=NN(C2=CC=CC(C(=O)NC[C@@H]3CCCN4CCCC[C@H]34)=C2)C(C)=C1,CNP0403216.1,1.1938304567138402e-07,1.0207250404903331e-07,10430
CC(=O)NC1=CC=C(C(=O)N2CCC3=CC4=C(C=C3[C@H]2C)OCCCO4)C=C1,CNP0349538.2,1.1863556892421911e-07,1.014334114302074e-07,10431
COC1=CC=C(C[C@H](C(=O)O)[N+](C)(C)C)C=C1Br,CNP0540260.1,1.1859484061460535e-07,1.013985887254876e-07,10432
COC1=CC=C2C=CC=C(CCNC(C)=O)C2=C1,CNP0475997.0,1.1840894131864843e-07,1.0123964482744441e-07,10433
CC1=NCCCN(CCN(C)C)CCC/N=C(\C)C2=NC1=CC=C2,CNP0455969.1,1.1838319124990448e-07,1.0121762851866838e-07,10434
CC1=CC=C2CN(C(=O)CN(C)C)CC[C@@H](CO)N(C)C2=N1,CNP0226049.1,1.1826708146145393e-07,1.0111835464954316e-07,10435
O=C(NC[C@H]1CN2C(C3=CC=CC=C3)=CN=C2CO1)C1CCCC1,CNP0014701.1,1.1788917220201256e-07,1.0079524223272077e-07,10436
